# Matt T1
It sounded like she thought you weren't very well at the moment.	Chief Complaint
No I'm fine.	Chief Complaint
Now look can we look at this now, because this is what I want to talk about? It's just that I've come here to talk about this and you seem to be going off on one for some reason Yeah.	Chief Complaint
and you're not really paying attention to me.	Chief Complaint
Do you want to do that now? Can we talk a bit more about this now?	Chief Complaint
Well I guess before we get back into that I guess what Well no, I don't want to get back in, I want to talk about it now, can we talk about it now please?	Chief Complaint
I guess what I'm wondering is whether this might be a sign that you're not very well at the moment? No I'm fine, I want to talk about this, you seem to want to change the subject Yeah.	Chief Complaint
So I don't want to talk to you anymore.	Chief Complaint
I've had enough of you and I've had enough of being here.	Chief Complaint
I want to talk to somebody else.	Chief Complaint
I want to talk to the boss.	Chief Complaint
Right, Where's your boss? Audry, I am the boss, I'm a consultant, you see	Chief Complaint
Well you're a shit boss and I want to talk to somebody else, there must be somebody else I can talk to?	Chief Complaint
There isn't Audry.	Chief Complaint
I want to talk to the head person, I'm fed up with talking to the old nag rag, I want to talk to the engineer, the driver of this unit no more monkeys.	Chief Complaint
I want to talk to the top person, top boss, top dog, that's who I want to talk to.	Chief Complaint
